City,Population,Public Transportation Rate,Median Age,Lat,Lng
Snellville,76797.0,0.5535167317542471,36.90000000000001,33.857328,-84.0199108
Snohomish,62246.0,2.3884524911922167,40.45,47.91287560000001,-122.0981847
Soledad,27212.0,0.344311377245509,35.5,36.424687,-121.3263187
Somerset,51722.0,7.473366194943553,40.5,51.105097,-2.9262307
Somerville,25915.0,27.612840936519433,31.6,42.3875968,-71.0994968
Sonoma,38822.0,1.6614102275287226,44.5,38.291859,-122.4580356
Sonora,26904.0,0.3894080996884735,48.8,37.9829496,-120.3821724
South Attleboro,43774.0,4.66936820777307,39.7,41.92061229999999,-71.35942779999999
South Bend,56256.0,1.5170081587432709,39.2,41.6763545,-86.25198979999999
South Central Houston,34079.0,10.355602774826574,29.0,29.7313587,-95.35992759999999
South Chelmsford,25582.0,3.542441022529015,44.5,42.5719528,-71.3766826
South Farmingdale,32499.0,9.832206663447607,41.7,40.7206555,-73.4401232
South Gate,95515.0,7.760068197669913,30.6,33.954737,-118.2120161
South Hempstead,57224.0,24.2004989793604,33.7,40.6809892,-73.6235244
South Kansas City,25091.0,1.9165571161696533,40.7,38.9523825,-94.50793399999999
South Lake Tahoe,28618.0,2.758520032109757,39.8,38.939926,-119.9771868
South Los Angeles,311049.0,17.95599000011001,30.9,33.9891116,-118.2914872
South Lyon,30288.0,0.6005369506853186,41.1,42.46059,-83.6516063
South Ogden,37692.0,2.118114707552527,30.4,41.1761798,-111.9600418
South Pasadena,25914.0,5.953381734810853,39.3,34.1161196,-118.1503488
South Portland,25377.0,1.5893287923939263,40.8,43.6414716,-70.2408811
South Riding,27826.0,2.449039448599501,33.9,38.9120704,-77.49856729999999
South San Francisco,66002.0,11.026187576126675,39.0,37.654656,-122.4077498
South San Jose,41852.0,2.571067297335269,36.2,37.2104069,-121.8135556
South Setauket,29374.0,3.73227827233762,38.9,40.8873612,-73.0847979
South Side,389902.0,24.055727124763607,35.9625,33.8744693,-98.4862411
South Vandemark Road,30150.0,0.17725258493353027,40.6,40.2653203,-84.18760309999999
South Windsor,25795.0,1.3675340035481964,43.1,41.8489872,-72.57175509999999
South Zanesville,55252.0,0.37617277394229065,40.9,39.9052405,-82.0202781
Southaven,35880.0,0.2928086202857812,32.6,34.9918587,-90.0022958
Southdale Drive,29515.0,0.20512820512820512,38.9,41.1911692,-96.11399689999999
Southeast Houston,25519.0,6.598806598806598,29.4,29.6588431,-95.33116520000002
Southeast Portland,39901.0,14.245810055865922,35.8,45.49142150000001,-122.5929657
Southeast Washington,52480.0,42.39701644346499,32.7,47.7510741,-120.7401385
Southern View,30803.0,5.4414301395640585,33.1,36.0594891,-94.1951983
Southfield,25456.0,0.9105960264900662,43.3,42.4733688,-83.2218731
Southgate,29710.0,0.5611755150262128,42.7,42.2139284,-83.19381469999999
Southington,32644.0,0.5127586414912227,44.1,41.5964869,-72.8776013
Southside,96207.0,1.8750498645111056,31.73333333333333,33.8744693,-98.4862411
Southwest Houston,207076.0,6.6543531920950105,33.666666666666664,29.6537418,-95.4568133
Southwest Jacksonville,60912.0,1.097086666177442,32.8,30.3321838,-81.65565099999999
Spanish Flat,67967.0,1.0542261794348606,40.7,38.5351852,-122.2249751
Spanish Springs,38215.0,0.06263701847792046,38.3,39.649077,-119.7074096
Sparks,37143.0,2.6018654884634267,34.8,37.7281558,-97.30366509999999
Spartanburg,57293.0,0.25569127630580385,33.75,34.9495672,-81.9320482
Spokane,190109.0,3.0097977209348987,36.6,47.6587802,-117.4260465
Spring,340706.0,2.2232797453680955,36.5875,30.0799405,-95.41716009999999
Spring Hill,126767.0,0.12461404746667515,44.85,35.751179,-86.9300023
Spring Lake Park,30566.0,4.619268558951965,37.2,45.1077433,-93.2380038
Spring Valley,59481.0,2.3761842409304474,34.6,41.1131514,-74.0437521
Springdale,89482.0,0.293487465374115,32.0,36.18674420000001,-94.1288141
Springfield,477067.0,4.019871354094127,35.761538461538464,37.2089572,-93.29229889999999
Springville,31195.0,0.7550018875047187,26.2,40.1652335,-111.6107526
St. Augustine,28869.0,0.13576708402473978,36.9,29.9012437,-81.31243409999999
St. Charles,57505.0,3.642654709170008,41.6,38.7881062,-90.4974359
St. Cloud,58672.0,1.4217679537720476,30.95,45.5579451,-94.16324039999999
St. George,77907.0,0.3373207873542329,34.7,37.0965278,-113.5684164
St. Louis,473279.0,4.862401345582331,39.269230769230774,38.6270025,-90.19940419999999
St. Peters,46731.0,0.17006802721088435,37.9,38.7874699,-90.6298922
St. Petersburg,145764.0,3.1342836189190484,41.8,27.7676008,-82.64029149999999
Stafford,115622.0,2.628663393437844,34.333333333333336,43.61833379999999,-72.9548413
Stafford Township,25066.0,1.2503278831861502,43.6,39.7046713,-74.26327839999999
Stagecoach,25855.0,0.7247627264883522,38.7,38.9700019,-94.69750669999999
Stamford,66495.0,13.671536640295663,33.8,41.0534302,-73.5387341
Stanton,30770.0,4.745326572315143,33.8,33.8028875,-117.9931203
Starkville,42634.0,0.12372061635361603,25.8,33.4503998,-88.81838719999999
State College,43447.0,7.445815107878312,23.7,40.7933949,-77.8600012
Staten Island,262515.0,29.113699753133588,39.86666666666667,40.5795317,-74.1502007
Statesboro,42366.0,1.567416051713289,23.4,32.4487876,-81.7831674
Statesville,70871.0,0.2440249928582819,39.25,35.7826363,-80.8872959
Staunton,35562.0,0.2390731318580273,43.4,38.149576,-79.0716958
Stephenville,27015.0,0.677991925039994,29.0,32.2206958,-98.2022633
Sterling,72308.0,2.564180342582145,35.6,38.2100111,-98.20700590000001
Sterling Heights,109906.0,0.4596008270559868,40.86666666666667,42.5803122,-83.0302033
Stevens Point,29435.0,0.6271072151045178,28.3,44.52357920000001,-89.574563
Stickney,64256.0,10.213165490141533,34.5,41.8177521,-87.7923613
Stillwater,29542.0,0.975609756097561,25.8,45.056004,-92.80884429999999
Stockbridge,66378.0,1.6250905703343341,36.1,33.5442781,-84.23380929999999
Stockton,316123.0,1.1471023041267698,32.7625,37.9577016,-121.2907796
Stone Mountain,81064.0,10.841330155212253,34.15,33.8081608,-84.17019599999999
Stonecrest,40144.0,5.774008858161391,33.9,33.7036082,-84.1308562
Stoughton,27833.0,6.072846298488753,43.2,42.1229099,-71.10920120000002
Stratford,34063.0,5.487550008956828,43.6,41.18454149999999,-73.1331651
Streamwood,41155.0,4.020637724272567,35.4,42.0255827,-88.17840849999999
Strongsville,25803.0,2.5709085393599267,43.6,41.3144966,-81.83569
Stroudsburg,27379.0,5.257682458386683,44.9,40.9867609,-75.1946248
Stuart,42151.0,0.3125177566907211,47.7,27.197548,-80.2528257
Sudley Springs,35711.0,2.794891059353869,31.3,38.8412245,-77.5377683
Suffolk,76097.0,0.4080101299066736,37.2,36.7282054,-76.5835621
Sugar Hill,46611.0,0.4696145441019203,35.9,34.1064895,-84.0335197
Sugar Land,134159.0,1.7128417389500084,36.3,29.5984434,-95.6225521
Suisun City,29205.0,3.004616665405283,33.0,38.2382474,-122.040244
Suitland,27659.0,29.51364343277252,34.9,38.8485264,-76.9240422
Sully Station,41244.0,2.927400468384075,36.2,38.8695811,-77.44817379999999
Sulphur,27962.0,0.0,37.4,34.5078669,-96.9683498
Summerfield,26705.0,0.21971985718209286,61.7,36.2087468,-79.9047583
Summerlin,38213.0,2.453706357851287,37.6,36.1895728,-115.3036584
Sumter,28980.0,0.0,37.5,33.9204354,-80.3414693
Sun City,145367.0,0.6321496236761328,57.875,33.5975393,-112.2718239
Sun Prairie,37430.0,0.25040883074407194,34.6,43.1836046,-89.2137254
Sun Valley,46874.0,7.360789447185581,32.9,43.6971294,-114.3517172
Sunnyvale,102280.0,5.117657621536745,36.5,37.36883,-122.0363496
Surry,25312.0,0.3069657615112161,36.6,36.3743453,-80.6770787
Suwanee,70891.0,0.9807902545681711,36.9,34.0514898,-84.0712997
Swansea,58652.0,5.439828999090687,38.85,51.62144,-3.943645999999999
Swatara,32059.0,0.8330270733798848,39.4,40.2450517,-76.8100509
Sylvania,32342.0,0.7114882506527415,41.0,38.9440336,-94.7549033
Syosset,25213.0,17.395851490325953,42.3,40.8262101,-73.502068
Syracuse,53448.0,5.689929533850807,24.950000000000006,43.0481221,-76.14742439999999
TATAMY Borough,26059.0,0.973709834469328,46.1,40.7409308,-75.2571225
TEMPLE TERR,42441.0,2.876719230187919,33.0,28.0352964,-82.3892596
TWN N CNTRY,46788.0,1.207792207792208,38.2,28.0105745,-82.57731930000001
Tacoma,183060.0,4.595044596286093,35.73333333333333,47.2528768,-122.4442906
Tahlequah,30559.0,0.582459643867532,31.6,35.91537,-94.969956
Takoma Park,36308.0,18.176169022836724,36.4,38.9778882,-77.0074765
Tallahassee,156271.0,2.212128824122601,29.675,30.4382559,-84.28073289999999
Tamarac,45661.0,2.8909392003785186,47.4,26.2128609,-80.2497707
Tampa,474708.0,2.406281505066916,35.9076923076923,27.950575,-82.4571776
Tarpon Springs,26215.0,0.7383019056170808,51.8,28.1461248,-82.7567679
Tarzana,107799.0,5.94613806937276,38.8,34.1494848,-118.5506158
Taunton,49456.0,1.6489781598105429,40.7,41.900101,-71.0897674
Taycheedah,42260.0,0.515714702734261,38.3,43.8088785,-88.3951057
Taylor,62331.0,0.8769401786817078,37.9,37.0321072,-95.6352855
Taylor Landing,41368.0,1.9347705914870093,35.2,29.86222,-94.131081
Taylors,42830.0,0.9070073633393476,38.7,36.9110599,-121.7575997
Teaneck,40261.0,17.831350340312778,39.0,40.8932469,-74.0116536
Tehachapi,34246.0,0.18165304268846505,40.0,35.1321877,-118.4489739
Temecula,114325.0,0.41209954072188826,34.2,33.4936391,-117.1483648
Tempe,109437.0,5.883226380736072,26.9,33.4255104,-111.9400054
Temple,33794.0,0.1961156449674195,36.7,37.0625001,-95.677068
Temple City,35274.0,3.54600833600513,41.8,34.1072305,-118.0578456
Terre Haute,34488.0,0.4159616469261139,39.6,39.4667034,-87.41390919999999
Tewksbury,29103.0,1.9172028335607982,44.0,42.6106478,-71.23422479999999
Texarkana,72268.0,0.5014040259084256,37.05,33.425125,-94.04768820000001
Texas City,30675.0,0.1383238405207486,37.3,29.383845,-94.9027002
The Bronx,941062.0,60.225609723764435,33.846666666666664,40.8447819,-73.8648268
The Villages,82122.0,0.6058405879328574,68.4,28.927019,-82.0037608
Theodore,25603.0,0.085927057475654,38.3,30.5476941,-88.1752796
Thibodaux,44266.0,0.5410598705501618,36.4,29.7957633,-90.82287099999999
Third Lake,36563.0,3.826668103912903,40.0,42.3739105,-88.0109121
Thomasville,46792.0,0.05701845324486834,38.5,33.4564247,-112.1536942
Thornton,28909.0,2.3033007415184725,35.1,39.8680412,-104.9719243
Thousand Oaks,79772.0,0.8221530140950633,42.4,34.1705609,-118.8375937
Tiffin,29271.0,0.22246941045606228,39.5,37.9550326,-93.9382722
Tigard,79076.0,4.960713508957048,41.15,45.4186785,-122.7872475
Titusville,34513.0,0.052548607461902264,47.1,28.6122187,-80.8075537
Toa Alta,73537.0,1.177344911210201,35.4,18.3882823,-66.2482237
Toa Baja,80406.0,3.11568972324922,37.0,18.4444709,-66.2543293
Toledo,133056.0,0.7758146102975055,36.6,41.6528052,-83.5378674
Tolleson,33920.0,1.3603957514913432,26.9,33.4500425,-112.259321
Toluca Terrace,38781.0,12.610851530466292,32.5,34.1564364,-118.3429738
Tomball,75287.0,0.8334806919874815,32.45,30.0971621,-95.6160549
Toms River,123247.0,1.7141960886216918,50.3,39.9537358,-74.1979458
Tonawanda,41908.0,1.903700833171866,44.0,42.9886849,-78.8723971
Tooele,45808.0,2.8984753083207577,30.3,40.53077760000001,-112.29828
Topeka,31114.0,0.461353725589332,39.3,39.0473451,-95.67515759999999
Torrance,159083.0,2.474231271022286,40.05,33.8358492,-118.3406288
Torrington,35826.0,1.0044832869871176,44.3,41.8003049,-73.1211715
Town and Country,41655.0,0.2444614209320092,48.9,38.6216899,-90.5175125
Township of Taylorsville,26382.0,0.045367933944288175,40.8,35.9216748,-81.17688129999999
Tracy,81851.0,2.624421439981388,33.2,37.7395818,-121.4260018
Trappe,40083.0,1.518196025898638,37.2,40.1989921,-75.4762927
Traverse City,71543.0,0.5491384239804646,43.45,44.7630567,-85.62063169999999
Trenton,127668.0,7.617727076832472,35.45,40.2205824,-74.759717
Trout Valley,26241.0,4.982389198708542,39.9,42.1980798,-88.25341580000001
Troy,88561.0,2.617021042901301,37.1,42.6064095,-83.1497751
Trujillo Alto,61862.0,1.9963862324269532,37.2,18.3563169,-66.0033838
Trumbull,36444.0,3.3949164509296303,43.4,41.2428563,-73.2006639
Trussville,26092.0,0.16839066634592256,42.0,33.6198251,-86.60887559999999
Tualatin,27475.0,4.998575904300768,38.5,45.3779988,-122.7821817
Tucker,36214.0,4.250598470251649,37.1,33.8545479,-84.2171424
Tucson,616584.0,3.3414482383708686,35.73999999999999,32.2226066,-110.9747108
Tujunga,28126.0,2.230595327807084,40.6,34.2596475,-118.3082747
Tulare,71430.0,0.5751040484298146,29.8,36.2077288,-119.3473379
Tull,29037.0,0.5292297671389025,35.8,34.4478716,-92.5762718
Tullahoma,26124.0,0.7620817843866171,42.0,35.3620235,-86.20943419999999
Tulsa,128172.0,1.0115536038431931,37.90000000000001,36.1539816,-95.99277500000001
Tumwater,69245.0,1.5095147142264582,39.75,47.0073187,-122.9093063
Tupelo,29568.0,0.18443997317236754,35.7,34.2576066,-88.7033859
Turlock,78232.0,0.4766211795790846,33.65,37.4945743,-120.8459786
Turney Road,25542.0,1.737201995934208,34.8,41.4112471,-81.6018429
Tuscaloosa,80264.0,1.3391396827504811,26.950000000000006,33.2098407,-87.56917349999999
Tustin,60438.0,2.9045505729615155,33.6,33.7420005,-117.8236391
Twin Falls,53582.0,0.5075290466003943,33.5,42.5558381,-114.4700518
Tyler,99542.0,0.6115824715369942,33.63333333333333,32.3512601,-95.30106239999999
UNIVERSITY PA,33480.0,29.819626013569422,31.9,39.9522188,-75.1932137
UNM,25476.0,1.7933896546613313,30.0,35.0843187,-106.6197812
UPPER ARLNGTN,58629.0,1.4413449736933794,36.85,39.99450840000001,-83.0624078
UPPR CHICHSTR,35589.0,16.476978789446456,31.5,39.8404739,-75.436303
UPPR MARLBORO,44075.0,9.901748117902258,40.0,38.8159473,-76.74969089999999
UPR MAKEFIELD,29084.0,2.8343122524245317,44.6,40.2302142,-74.8624092
UPR MARLBORO,44182.0,16.287440545057205,39.3,38.8159473,-76.74969089999999
Ukiah,33157.0,0.3839361130307917,36.9,39.1501709,-123.2077831
Union,53811.0,7.820003781433162,41.0,36.0749533,-95.8823144
Union City,140013.0,24.47358977224949,35.75,37.5933562,-122.0438609
Union Park,33312.0,0.9046202416368162,28.8,33.2333406,-96.9197454
Uniondale,26506.0,11.168429197833376,33.2,40.7003793,-73.5929056
Uniontown,58720.0,0.5308920658807792,43.55,39.900076,-79.71643259999999
University,39137.0,7.0281682315684195,26.5,42.5121517,-92.46464689999999
Upland,78186.0,2.479771712102154,39.90000000000001,40.7418342,-73.9846732
Upper Gwynedd,54910.0,4.444365873492911,42.0,40.2212266,-75.2887369
Urbana,31300.0,18.688110586827943,22.8,40.1105875,-88.2072697
Urbandale,31484.0,1.2681772066283394,40.3,41.6266555,-93.71216559999999
Utica,150848.0,1.4397969017517565,39.5,43.100903,-75.232664
Utuado,30183.0,0.0,39.2,18.2655095,-66.70045189999999
VC Highlands,26432.0,0.4114249545058945,37.8,39.3807456,-119.6437919
VERNON ROCKVL,29162.0,2.464904765043169,40.4,41.8667645,-72.4495287
VLG LOCH LOYD,27270.0,0.09454029780193808,35.8,38.8322747,-94.59598059999999
VLG OF LAKEWD,48379.0,3.132675659351721,38.9,42.22244389999999,-88.37801619999999
VLG WELLINGTN,81599.0,0.6290072397246553,40.15,26.6627566,-80.2039674
Vacaville,101601.0,0.8855750421933,38.15,38.3565773,-121.9877444
Valdosta,69193.0,0.3779670084991629,28.700000000000006,30.8327022,-83.2784851
Vallejo,89389.0,4.865725559194142,38.75,38.1040864,-122.2566367
Valley Glen,93909.0,11.37573719727526,33.75,34.186682,-118.4138149
Valley Home,32544.0,0.6167538449527676,37.1,37.8288158,-120.9121571
Valley Stream,41525.0,21.54366823256049,39.6,40.6642699,-73.70846449999999
Valley View,28698.0,2.431207004377736,40.1,36.2293365,-96.00176739999999
Valparaiso,79551.0,1.4727796777514357,37.55,41.4730948,-87.0611412
Valrico,63805.0,0.5036189036690273,39.75,27.9462615,-82.2420317
Van Buren,32870.0,0.10270706477881301,38.2,35.436756,-94.34826799999999
Van Nuys,113848.0,5.27298412864929,37.53333333333333,34.1898566,-118.451357
Vancouver,218798.0,2.842370547525636,36.53333333333333,49.2827291,-123.1207375
Vaucluse,27374.0,0.0,39.0,44.0565054,5.1432068
Vega Alta,37329.0,1.6823034616628922,35.6,18.4121703,-66.33128049999999
Vega Baja,59513.0,1.6148538094899338,38.0,18.4469223,-66.3973145
Venice,58973.0,1.1738197934861394,58.05,45.4408474,12.3155151
Ventura,114231.0,1.9505785283746864,39.2,34.2804923,-119.2945199
Vernal,28003.0,0.8047471955779548,29.6,40.4555157,-109.5287479
Vernon,69288.0,1.2124224953632314,36.40000000000001,34.003903,-118.230073
Vernon Hills,26144.0,3.444215484250809,38.1,42.23933230000001,-87.9653565
Vernonburg,34960.0,1.8670367099785543,35.1,31.9657681,-81.12011059999999
Vicksburg,33245.0,0.17285435142041186,37.6,32.3526456,-90.877882
Victoria,68537.0,0.6746791334182127,35.45,28.8052674,-97.0035982
Victorville,133421.0,0.9634152667303144,29.9,34.5362184,-117.2927641
Vidor,27021.0,0.4563004563004563,39.1,30.1316001,-94.0154541
Vienna,26150.0,8.02527646129542,41.8,48.2081743,16.3738189
Villa Rica,34868.0,0.6542361792607131,35.3,33.732052,-84.9191081
Village,35985.0,0.2540220152413209,37.8,39.6508941,-84.1587066
Villalba,25549.0,0.0,35.1,18.1217554,-66.4985787
Vincennes,26997.0,0.05953393434257528,37.6,38.677269,-87.5286325
Vineland,44226.0,2.7987142540456658,36.1,39.4863773,-75.02596369999999
Virginia Beach,438856.0,0.8792081525030712,35.1375,36.8529263,-75.97798499999999
Visalia,145573.0,1.0041046432847769,32.3,36.3302284,-119.2920585
Vista,113722.0,2.058995394339451,34.96666666666667,33.2000368,-117.2425355
WAPPINGERS FL,35148.0,7.128081847151562,41.5,41.5964825,-73.91096999999999
WARRENSVL HTS,64162.0,6.518333621601419,43.85,41.4323067,-81.5102655
WASHINGTON TR,31541.0,1.7214503558115892,32.6,36.2557812,-94.12996240000001
WDM,33016.0,0.7014082963450052,35.5,37.686661,-97.326956
WESLEYAN COL,29358.0,0.34879948085658663,41.1,41.5566104,-72.65690409999999
WHT SETTLEMT,40093.0,0.09555902026857116,35.9,32.7579664,-97.45951889999999
WILOUGHBY HLS,35408.0,0.8920800696257616,44.4,41.587599,-81.43945389999999
WISC RAPIDS,26354.0,0.024125452352231604,46.6,44.38357630000001,-89.8173465
Waco,26046.0,0.7816526370039512,32.3,31.549333,-97.1466695
Wadsworth,30393.0,0.3626979144869917,40.4,41.0256101,-81.72985190000001
Wahiawa,45280.0,4.648147224577328,26.6,21.5010495,-158.0209227
Wahneta,37577.0,0.4883476540767757,36.8,27.9528015,-81.72702389999999
Waianae,47774.0,10.431928734689091,30.7,21.4359641,-158.1848755
Wailuku,31627.0,2.8882833787465936,37.2,20.8911111,-156.5047222
Wake Forest,56996.0,0.3328471520999289,37.7,36.1355052,-80.2791958
Wakefield,25460.0,7.871509188250616,42.2,42.5039395,-71.0723391
Waldo,26177.0,1.1726602635693544,40.7,38.9938949,-94.5919007
Waldorf,25881.0,7.365460063661263,35.9,38.6265124,-76.9105483
Wall Township,37820.0,2.4172422005239342,44.8,40.1606666,-74.0679753
Walla Walla,41952.0,1.2834285068129134,37.5,46.0645809,-118.3430208
Walnut Creek,26974.0,16.727836228692606,47.0,37.9100783,-122.0651819
Waltham,28959.0,8.051212606179982,32.5,42.3764852,-71.2356113
Walton Hills,29551.0,3.091368725171542,41.9,41.3656097,-81.56123219999999
Wanamaker,27196.0,0.6902305825242718,31.8,39.029691,-95.76098929999999
Wantagh,32710.0,11.988322650250684,43.3,40.6837121,-73.5101258
Wardsville,30052.0,0.2034747221787447,35.3,38.4889231,-92.17434829999999
Warner Robins,79561.0,0.07293092642621166,33.5,32.6130007,-83.624201
Warren,113821.0,1.1816059232291576,38.52500000000001,37.70571290000001,-97.2025931
Warren Air Force Base,36650.0,0.4505482575181848,32.8,41.1431487,-104.8746507
Warren Park,34829.0,2.110085823062528,39.5,32.789413,-96.80161059999999
Warrensburg,28074.0,0.0,26.8,38.7627893,-93.73604979999999
Warwick,98155.0,1.9797249210271008,45.03333333333333,41.7001009,-71.4161671
Wasco,27390.0,0.3597122302158273,29.1,35.5941238,-119.3409457
Washington,299867.0,26.589006112105256,37.52857142857143,47.7510741,-120.7401385
Wasilla,55319.0,1.2999560825647782,33.2,61.58087629999999,-149.4410598
Watauga,55272.0,0.2989942919271541,33.3,32.8579056,-97.25473710000001
Waterbury,54818.0,4.2815778016595045,35.3,41.5581525,-73.0514965
Waterloo,29343.0,0.5820802439193403,38.5,42.492786,-92.34257749999999
Watertown,96463.0,5.4370663486440565,36.4,42.3709299,-71.1828321
Watson,45200.0,0.5694813984969426,38.0,39.2111349,-94.63585409999999
Waukegan,71112.0,2.85342019543974,30.0,42.3636331,-87.84479379999999
Waukesha,26444.0,0.6062376743846323,38.9,43.0116784,-88.2314813
Wausau,30896.0,0.5017594161344976,38.8,44.9591352,-89.6301221
Waxahachie,39270.0,0.8254003191547901,35.0,32.3865312,-96.8483311
Wayne,55003.0,6.836355445433044,43.7,37.0360747,-95.63643499999999
Waynesboro,59413.0,0.3376787981740752,41.4,38.0684692,-78.8894682
Weatherby Lake,27169.0,0.3614625330182121,38.5,39.23778009999999,-94.6960699
Webster,50946.0,0.6014059896785728,43.2,37.6858978,-95.8353837
Weldon Spring,39863.0,0.1475979621958768,40.6,38.713386,-90.6892929
Wenatchee,41526.0,1.2691638119840511,35.8,47.4234599,-120.3103494
Wentzville,36777.0,0.12742382271468145,35.2,38.81144,-90.8529107
West Babylon,40685.0,6.439628482972137,40.5,40.718155,-73.354287
West Bend,27221.0,0.6789250353606789,43.8,43.4252776,-88.1834277
West Bloomfield Township,32478.0,0.16850903208411971,44.3,42.5678534,-83.373339
West Bradford Township,46785.0,3.803435876947663,41.1,39.9606653,-75.7255192
West Bronx,277955.0,65.54983153952803,29.875,40.8519547,-73.90070899999999
West Chester,104474.0,2.912576703432012,38.95,39.9606643,-75.6054882
West Chester Township,50095.0,0.7883637510347274,38.3,39.3321262,-84.41726659999999
West Chicago,36259.0,2.4609775549732253,33.8,41.8847507,-88.2039607
West Covina,109335.0,3.5709148862865665,36.76666666666667,34.0686208,-117.9389526
West Fargo,28728.0,0.6783934682115627,33.5,46.8769487,-96.89990569999999
West Hanover Township,33600.0,0.5432974830912518,44.2,40.3650711,-76.745195
West Haven,55290.0,5.8138644197625435,36.3,41.2705484,-72.9469711
West Islip,25536.0,6.629834254143647,42.5,40.7062104,-73.3062302
West Jordan,73475.0,2.6597038880084325,31.75,40.6096698,-111.9391031
West Lafayette,69529.0,4.901481274455003,22.6,40.4258686,-86.90806549999999
West Linda,26979.0,0.7873166522864539,29.6,39.1181841,-121.5701798
West Linn,28983.0,1.407506702412869,43.4,45.3859859,-122.6400839
West Los Angeles,45284.0,10.642319626234887,34.7,34.0412085,-118.442596
West Memphis,25652.0,1.276456469561423,34.2,35.1464797,-90.1845388
West Menlo Park,40945.0,3.8441929234220455,38.7,37.4335499,-122.2030209
West Mifflin,29894.0,6.503656962569913,44.4,40.3634026,-79.86643749999999
West Monroe,32517.0,0.16154044972861206,37.4,32.5184775,-92.14763529999999
West New York,62908.0,43.99987040756821,35.2,40.7878788,-74.0143064
West Orange,46661.0,15.168417866562894,40.7,40.7985699,-74.23908279999999
West Palm Beach,202459.0,2.7158172473874806,38.66,26.7153424,-80.0533746
West Philadelphia,85944.0,38.9647934952319,34.05,39.9600149,-75.2248702
West Sacramento,35929.0,2.0168591945051517,34.3,38.5804609,-121.530234
West San Jose,40530.0,2.332034793745664,39.9,37.3019909,-121.9969808
West Seneca,40002.0,1.1183644552401195,45.4,42.8358977,-78.7538895
West Springfield,57583.0,5.506762829956934,39.95,42.1070383,-72.6203675
West Valley City,44909.0,2.160654342584275,26.7,40.6916132,-112.0010501
West Warwick,29489.0,2.284465633690902,39.3,41.70367110000001,-71.5215024
West York,35745.0,1.4213019828040008,37.1,39.9535945,-76.7591395
Westbury,45972.0,10.240141000220314,38.0,40.7556561,-73.5876273
Westchester,41453.0,2.0914166745528533,35.1,41.1220194,-73.7948516
Westerville,88241.0,0.5138505687813549,38.35,40.1266689,-82.9318807
Westfield,133598.0,4.030808518807045,37.3,41.8427903,-88.04448490000001
Westgate,35918.0,0.5444936742646667,40.8,37.0563566,-94.5886796
Westlake,114331.0,19.28515230171188,40.76666666666667,38.9438451,-94.7454741
Westland,83195.0,0.7316746127970882,38.5,42.32420399999999,-83.400211
Westminster,306522.0,3.205594584932581,38.17142857142857,37.640029,-95.9409
Westport,27313.0,19.12633832976445,45.3,41.1414717,-73.3579049
Westside,201243.0,5.11693152658805,32.025,36.188802,-94.158446
Westwego,31064.0,1.3438602385351923,36.4,29.9060388,-90.14229619999999
Westwood,26753.0,8.136311756073699,44.3,32.7380788,-97.3301941
Wethersfield,26579.0,1.8122823678379236,45.3,41.7063537,-72.6596244
Wheaton,111155.0,12.408290373827315,37.03333333333333,41.8661403,-88.1070127
Wheeling,37912.0,2.6719398090093565,36.3,42.1391927,-87.9289591
White Hall,41801.0,0.8608172578303257,40.4,34.276081,-92.0952679
Whitehall,59127.0,3.3729440344577584,37.35,51.5049822,-0.1265712
Whittier,108320.0,3.120461958273028,33.36666666666667,33.9791793,-118.032844
Wichita,157918.0,0.5655015529886211,33.2,37.68717609999999,-97.33005299999999
Wildomar,31139.0,0.5424954792043399,33.7,33.5989126,-117.2800372
Williams Township,41903.0,3.568757345870285,36.9,40.6352516,-75.2128996
Williamsburg,87784.0,1.3647549769381242,42.65000000000001,37.2707022,-76.7074571
Williamsport,44721.0,3.2913743293437885,35.9,41.2411897,-77.00107860000001
Williamstown,40075.0,1.4948172394980903,40.0,42.7120196,-73.20368979999999
Williamsville,54109.0,1.0109906942902005,47.6,42.963947,-78.73780909999999
Willingboro,31718.0,6.296483500613762,40.2,40.028848,-74.89164579999999
Willoughby,33509.0,0.7906758814571864,43.8,41.6397696,-81.4065011
Willowbrook,54764.0,2.6205934522640297,38.45,41.7697533,-87.9358931
Wilmette,27345.0,21.569302245547618,43.8,42.0722513,-87.7228384
Wilmington,252736.0,3.25588856523673,36.42857142857143,34.2103894,-77.8868117
Wilson,40023.0,0.2546509160359341,37.2,35.6925497,-77.88245959999999
Winchester,83602.0,0.6137587345988672,35.7,35.78621160000001,-95.9922153
Winder,39414.0,0.06616541353383458,34.3,33.9926097,-83.7201709
Windermere,31740.0,0.3169879673955234,36.4,38.0325266,-92.83670409999999
Windsor,58861.0,1.8481410256447677,40.6,37.0423698,-95.6597061
Windsor Hills,43118.0,7.246292863762743,40.3,28.3221987,-81.5966542
Winfield,60326.0,1.427377802534466,39.9,37.2397486,-96.9955918
Winnetka,48707.0,5.947667412635566,35.7,42.10808340000001,-87.735895
Winona,35462.0,1.8459807731642464,32.8,44.0553908,-91.6663523
Winston-Salem,235983.0,1.2929432842312782,36.15,36.09985959999999,-80.244216
Winter Garden,50440.0,0.08907363420427554,35.3,28.5652787,-81.58618469999999
Winter Haven,30954.0,1.1593910676479484,47.3,28.0222435,-81.7328567
Winter Springs,43320.0,0.0,40.1,28.6988853,-81.30812259999999
Woburn,39315.0,4.713441515805271,40.0,42.4792618,-71.1522765
